date,actual_close,point_forecast,pred_lo,pred_hi,actual_ret,pred_ret,signal_scheme_1prime,blocked,tc_cost,pnl
2024-07-18,73926.0,72996.82749383568,72557.03536038059,74365.6670283522,0.008231169899081977,-0.0044174417560346735,-0.0,1,0.0,-0.0
2024-07-19,73168.0,72791.5608356311,71873.62426828445,73688.36115228236,-0.010306425954886836,-0.015464566974973263,-0.0,1,0.0,0.0
2024-07-22,72875.0,71948.65986674243,71934.6126652345,73775.63821452706,-0.004012522245042887,-0.016805359652347907,-0.0,1,0.0,0.0
2024-07-23,69296.0,70988.00221499414,70909.12720319288,72733.4054480459,-0.05035846019838562,-0.026234764795964375,-0.0,1,0.0,0.0
2024-07-24,68918.0,69312.42801068827,69172.03466647617,71085.48433166496,-0.005469792386246461,0.00023704201830953718,0.0,1,0.0,-0.0
2024-07-25,67984.0,68494.58358552583,67727.90766781472,69636.51514011525,-0.013645008713568657,-0.006162721688328331,-0.0,1,0.0,0.0
2024-07-26,67884.0,68271.85610479061,67658.22678722464,69462.88857699954,-0.001472017223436746,0.004225235395648139,0.0,1,0.0,-0.0
2024-07-29,68527.0,68132.8110261534,67380.89158565595,69251.53627008988,0.00942746204222596,0.0036585375263845634,0.0,1,0.0,0.0
2024-07-30,68481.0,68650.15555832656,67489.79752144095,69264.16338237998,-0.0006714936606396974,0.0017955699826814613,0.0,1,0.0,-0.0
2024-07-31,69046.0,69099.71767721213,68356.2432909938,70140.94914862835,0.008216614609814923,0.008994310521389373,0.0,1,0.0,0.0
2024-08-01,69405.0,69409.06024586801,68316.490065263,70113.93521361181,0.005185961886652805,0.005244460944485601,0.0,1,0.0,0.0
2024-08-02,70095.0,69658.76961808688,68520.51592802303,70299.48387848632,0.009892553793426581,0.0036496910801888218,0.0,1,0.0,0.0
2024-08-05,69257.0,69467.73220381509,68739.89424465448,70543.81551705152,-0.012027241829105757,-0.008989104900522826,-0.0,1,0.0,0.0
2024-08-06,68996.0,69187.4703973375,68657.73616820807,70484.28793257708,-0.003775691089010961,-0.00100444038405659,-0.0,1,0.0,0.0
2024-08-07,68639.0,68936.36180917808,68035.07034230742,69883.93837512049,-0.005187645593369803,-0.0008647454992585682,-0.0,1,0.0,0.0
2024-08-08,68656.0,68825.14661279724,67960.078214513,69756.23434136981,0.00024764194015623097,0.0027082949432846704,0.0,1,0.0,0.0
2024-08-09,69236.0,69312.42325960024,68123.89950813289,69921.06096984382,0.008412430314983534,0.009515629695433207,0.0,1,0.0,0.0
2024-08-12,69677.0,69661.69115892261,68130.04274097428,69934.7089748715,0.006349319092282186,0.006129583410661314,0.0,1,0.0,0.0
2024-08-13,70158.0,70141.27904470614,69009.21197830205,70818.20477031235,0.0068795637298019055,0.0066412024853694735,0.0,1,0.0,0.0
2024-08-14,70448.0,70340.36869225765,69430.00498517625,71229.6650240051,0.004125007627161605,0.0025960272190453017,0.0,1,0.0,0.0
2024-08-15,70448.0,70563.00077682697,69329.29199065901,71145.21066596247,0.0,0.0016310897971026203,0.0,1,0.0,0.0
2024-08-16,70265.0,70738.43922769534,69634.20993113259,71469.04161786774,-0.002601040460689652,0.004114271016085764,0.0,1,0.0,-0.0
2024-08-19,70265.0,70938.86307223517,69769.52863787195,71599.23406528016,0.0,0.009544614053614998,0.0,1,0.0,0.0
2024-08-20,71676.0,71070.61558554175,69970.049451378,71782.76417532266,0.019882154985460903,0.011400159927797415,0.0,1,0.0,0.0
2024-08-21,71417.0,71379.88668572178,69416.64577746292,71379.88668572178,-0.003620027294708175,-0.004139832956796052,-0.0,1,0.0,0.0
2024-08-22,71379.0,71453.12128273142,71027.55103331734,72863.73562472989,-0.0005322278060591452,0.0005056520310438424,0.0,1,0.0,-0.0
2024-08-23,71096.0,71377.84823627392,70561.67312408573,72424.53826106674,-0.003972632001227834,-1.6136020657993483e-05,-0.0,1,0.0,0.0
2024-08-26,71096.0,71406.33258468092,70164.6322958338,71985.54467974779,0.0,0.004355480638689471,0.0,1,0.0,0.0
2024-08-27,71433.0,71449.12683234851,70489.75371633883,72303.29562496062,0.004728871008783765,0.004954607184112566,0.0,1,0.0,0.0
2024-08-28,71420.0,71574.30765767746,70434.2877669609,72224.40680351619,-0.00018200527865553656,0.0019762305294959456,0.0,1,0.0,-0.0
2024-08-29,71703.0,71462.69232946582,70911.35070836272,72715.22206043925,0.00395464556814609,0.0005975857543033767,0.0,1,0.0,0.0
2024-08-30,71679.0,71409.85630583813,70575.60103464815,72383.04115343782,-0.0003347700579451464,-0.004096684416903295,-0.0,1,0.0,0.0
2024-09-02,71259.0,71592.03516189441,70916.9567144551,72713.68829900405,-0.00587669071543729,-0.00121399065327971,-0.0,1,0.0,0.0
2024-09-03,71135.0,71295.20596614998,70575.57800133177,72392.47030765959,-0.001741646857935638,0.000507960697239283,0.0,1,0.0,-0.0
2024-09-04,71004.0,71254.11375381678,70537.2768097127,72336.16099824553,-0.0018432666205730113,0.0016730742745933783,0.0,1,0.0,-0.0
2024-09-05,71590.0,71330.4717994513,70471.24218910676,72262.78842192632,0.00821918592553632,0.004587397105594893,0.0,1,0.0,0.0
2024-09-06,71604.0,71420.77024840392,70146.53654596864,71957.57736120283,0.00019553891985146348,-0.002366672528119022,-0.0,1,0.0,-0.0
2024-09-09,71059.0,71467.19665265857,70963.2181136128,72760.54386908976,-0.0076404204487761015,-0.0019123819781378057,-0.0,1,0.0,0.0
2024-09-10,71352.0,71350.8016941808,70554.66692634787,72386.68786033358,0.0041148564847371715,0.004098062058769306,0.0,1,0.0,0.0
2024-09-11,71698.0,71674.44563714313,70523.30615127117,72335.92873001129,0.00483747884983409,0.0045089029792877355,0.0,1,0.0,0.0
2024-09-12,71543.0,72162.76896142622,71124.65433251103,72908.47743283947,-0.0021641856800466842,0.0064613943297293875,0.0,1,0.0,-0.0
2024-09-13,72761.0,72234.1637983546,71395.07961855854,73210.08105979885,0.01688142983706555,0.009614449252102615,0.0,1,0.0,0.0
2024-09-16,73267.0,72771.03673089592,71451.69928560994,73250.81808005116,0.006930205510839477,0.00013793156664746307,0.0,1,0.0,0.0
2024-09-17,72947.0,73273.81384806221,72314.84258230837,74099.41159816892,-0.004377152815995036,9.299590862361645e-05,0.0,1,0.0,-0.0
2024-09-18,72855.0,73275.80789096587,72321.63687291832,74174.6869070837,-0.0012619855997859216,0.004497361935817889,0.0,1,0.0,-0.0
2024-09-19,73282.0,73353.89264923462,72438.07324023091,74277.18572552048,0.005843848104040556,0.006824408234253526,0.0,1,0.0,0.0
2024-09-20,73715.0,73637.47123498173,72175.30300400907,73987.71437321359,0.005891293731924622,0.0048390036478486815,0.0,1,0.0,0.0
2024-09-23,74152.0,74196.66893020319,73235.98118184449,75053.84007416607,0.005910734271748409,0.006512949739878913,0.0,1,0.0,0.0
2024-09-24,74492.0,74577.61459976633,73388.5338819016,75200.72455704103,0.004574696495727942,0.005723349216264435,0.0,1,0.0,0.0
2024-09-25,75029.0,74787.5118085218,73663.92202271751,75488.16685010723,0.007182968397426954,0.003959179541202928,0.0,1,0.0,0.0
2024-09-26,75402.0,75160.89012416435,74022.02421743881,75843.27365322124,0.004959094394376285,0.0017563120654528915,0.0,1,0.0,0.0
2024-09-27,75340.0,75357.85895748084,74391.21523362304,76204.35383909846,-0.0008225975971674574,-0.0005855808580048666,-0.0,1,0.0,0.0
2024-09-30,75051.0,75234.95608084869,74564.48773092047,76390.60369592921,-0.003843319822827317,-0.0013952378127948452,-0.0,1,0.0,0.0
2024-10-01,75213.0,75163.23328692855,74179.11843076251,76019.707582741,0.002156205914450769,0.0014943098980315654,0.0,1,0.0,0.0
2024-10-02,75213.0,75203.83060282521,74619.1390157858,76453.31741463338,0.0,-0.00012191982970787353,-0.0,1,0.0,-0.0
2024-10-03,75320.0,75266.93139388777,74481.5773318883,76290.12497066222,0.0014216154334331613,0.0007167918764626988,0.0,1,0.0,0.0
2024-10-04,75694.0,75313.07542936374,74413.94277222654,76240.41708894273,0.004953193275412035,-9.193957729925311e-05,-0.0,1,0.0,-0.0
2024-10-07,75656.0,75348.75284390115,74545.24137407503,76358.47725099287,-0.0005021473511527367,-0.004571523636452733,-0.0,1,0.0,0.0
2024-10-08,75279.0,75242.61064125776,74361.2860557015,76191.42895593,-0.004995538265017848,-0.005479048364280521,-0.0,1,0.0,0.0
2024-10-09,74590.0,75063.76481305988,74493.6620796769,76345.07835529736,-0.009194761481121324,-0.0028632616175979183,-0.0,1,0.0,0.0
2024-10-10,74534.0,74938.31199605427,74186.29362109219,76018.29096427475,-0.0007510528504113805,0.004658818405715929,0.0,1,0.0,-0.0
2024-10-11,75319.0,74953.46457445844,73816.05378005709,75637.75337598528,0.010477029898016087,0.005612051506471628,0.0,1,0.0,0.0
2024-10-14,75743.0,75385.08113702183,74169.01500708947,75980.23352403531,0.005613603863880928,0.0008769655175672491,0.0,1,0.0,0.0
2024-10-15,75690.0,75828.06703025485,75014.09790660153,76821.12837947617,-0.0006999795574813612,0.001122470677988721,0.0,1,0.0,-0.0
2024-10-16,76188.0,76003.7966041811,75095.2289384829,76940.16141869893,0.006557918655237174,0.0041372430357020365,0.0,1,0.0,0.0
2024-10-17,76520.0,76542.49196670737,75432.10303663756,77248.94754182841,0.004348174595739038,0.004642067195817086,0.0,1,0.0,0.0
2024-10-18,77164.0,76907.32933588461,75776.96392292007,77579.60336047634,0.008380882453590692,0.005049037357328279,0.0,1,0.0,0.0
2024-10-21,77767.0,77375.68714527194,76211.73887867527,78037.86074442463,0.007784149651063513,0.002739584654022368,0.0,1,0.0,0.0
2024-10-22,77909.0,77825.35013165869,76826.74380003888,78631.38567411382,0.0018243022608785172,0.0007500386020876759,0.0,1,0.0,0.0
2024-10-23,78387.0,77973.69585527171,77162.5704871618,78980.71624018782,0.006116618343199662,0.0008300582515764007,0.0,1,0.0,0.0
2024-10-24,77997.0,78070.27609012788,77217.64359863533,79032.16618402733,-0.004987732869318292,-0.004048700711545191,-0.0,1,0.0,0.0
2024-10-25,77622.0,77949.55523532818,77342.42364787344,79159.4404297996,-0.0048194722476463826,-0.0006084746926798728,-0.0,1,0.0,0.0
2024-10-28,77917.0,78053.09640275668,77261.11827247898,79096.3610416011,0.0037932654025823053,0.005538426051150922,0.0,1,0.0,0.0
2024-10-29,78493.0,78373.61154540982,77357.68315609946,79172.63615592971,0.0073652912713815764,0.005843125700699597,0.0,1,0.0,0.0
2024-10-30,79362.0,78690.1918036998,77863.69398233746,79674.72732171867,0.011010215434181672,0.00250907116578707,0.0,1,0.0,0.0
2024-10-31,79181.0,79076.63327982691,78045.68794264787,79865.53071787351,-0.002283293221849726,-0.003602240474377319,-0.0,1,0.0,0.0
2024-11-01,79181.0,78975.4516877152,78258.84982505118,80098.524171975,0.0,-0.0025993050023778315,-0.0,1,0.0,-0.0
2024-11-04,79181.0,78784.44158494238,78117.79602242616,79958.03671599535,0.0,-0.005020835495935283,-0.0,1,0.0,-0.0
2024-11-05,79181.0,78641.38457728879,78041.88803883003,79843.2018396418,0.0,-0.006838288839127385,-0.0,1,0.0,-0.0
2024-11-06,78026.0,77982.62027344081,77855.12840021147,79649.103039508,-0.014694266570403347,-0.01525038619509022,-1.0,0,0.0005,0.014194266570403347
2024-11-07,76503.0,77102.0947854922,77102.0947854922,79198.39101989407,-0.01971214872986231,-0.011911654558478311,-0.0,1,0.0005,-0.0005
2024-11-08,77031.0,76403.11652213117,76120.50115595676,77976.81056331017,0.006877982485842356,-0.0013064682348613323,-0.0,1,0.0,-0.0
2024-11-11,76577.0,76136.71689289523,75290.2407653349,77084.2014359253,-0.005911167673140793,-0.011677307558324248,-0.0,1,0.0,0.0
2024-11-12,74631.0,75661.50915137646,75631.53140764312,77415.72744839267,-0.02574080007180316,-0.012027205067349164,-0.0,1,0.0,0.0
2024-11-13,74916.0,74406.86921560689,74290.89507006417,76198.37874447118,0.003811515376859395,-0.0030077047469255183,-0.0,1,0.0,-0.0
2024-11-14,73281.0,74420.28437746842,73531.59782374791,75373.34616995744,-0.02206611930663265,-0.006638941705848498,-0.0,1,0.0,0.0
2024-11-15,73281.0,74139.1010952119,73500.08479117419,75335.50843559767,0.0,0.011641706664207904,0.0,1,0.0,0.0
2024-11-18,74468.0,74133.6573028038,72904.78265094376,74789.4273956976,0.016068136348675818,0.011568277229571945,0.0,1,0.0,0.0
2024-11-19,75564.0,74961.14583386316,73222.48261853185,75021.46173723665,0.014610476384955502,0.006600420841029509,0.0,1,0.0,0.0
2024-11-20,75564.0,75784.51709483833,74448.7424015389,76286.03224974732,0.0,0.002914032527257696,0.0,1,0.0,0.0
2024-11-21,76529.0,76262.1138306613,75332.26903103261,77186.53528307348,0.012689774670651932,0.009196293484739515,0.0,1,0.0,0.0
2024-11-22,77518.0,76508.90101652904,74795.06115575509,76637.65946872906,0.012840413490830767,-0.0002626667440290155,-0.0,1,0.0,-0.0
2024-11-25,76487.0,76478.02260764928,75200.95545087039,77039.48183582007,-0.01338937570464848,-0.01350675407269607,-0.0,1,0.0,0.0
2024-11-26,75383.0,76442.23457724601,76259.02031924971,78132.65737166652,-0.014539006349383089,-0.0005854397186556657,-0.0,1,0.0,0.0
2024-11-27,75953.0,75610.19726428845,74679.97301419584,76572.29132612555,0.00753294253046925,0.0030093731356007724,0.0,1,0.0,0.0
2024-11-28,75983.0,75876.71408316604,74561.31747553332,76384.73982307894,0.0003949031222338906,-0.0010048879261096082,-0.0,1,0.0,-0.0
2024-11-29,76400.0,76082.88504322976,75030.07475065248,76847.52276479261,0.005473065117714272,0.0013137076414835428,0.0,1,0.0,0.0
2024-12-02,75950.0,76064.73051410934,75288.40317563785,77133.84032695068,-0.005907467130692916,-0.004398001100583104,-0.0,1,0.0,0.0
2024-12-03,76046.0,76155.74867110363,75100.70375858797,76939.12272309317,0.0012631913045767719,0.0027053388631040403,0.0,1,0.0,0.0
2024-12-04,76031.0,76339.45019291698,75394.47610226789,77233.60454527059,-0.00019726848962884692,0.003851424860915051,0.0,1,0.0,-0.0
2024-12-05,76160.0,76309.57646212455,75478.04713264326,77280.48828986505,0.0016952386263800999,0.0036572892017138823,0.0,1,0.0,0.0
2024-12-06,75910.0,76211.10123978737,75459.55006933614,77278.64178288385,-0.0032879624544330777,0.0006707471598938492,0.0,1,0.0,-0.0
2024-12-09,76375.0,76430.762599156,75574.89651033313,77388.91760906608,0.006106989463082479,0.00683683892272089,0.0,1,0.0,0.0
2024-12-10,76757.0,76956.03668816015,75490.48324157487,77315.33953727971,0.004989170028331066,0.007578889204889469,0.0,1,0.0,0.0
