date,sentiment
2011-01-30,0.28579738692222034
2011-02-06,0.2449766645053494
2011-02-13,0.263552213268597
2011-02-20,0.16458831840064128
2011-02-27,0.2537912407804429
2011-03-06,0.5408093201870773
2011-03-13,0.5612732818399769
2011-03-20,0.6150099229729498
2011-03-27,0.5079008680401088
2011-04-03,0.6487207362780041
2011-04-10,0.6419318230146024
2011-04-17,0.6456170302476066
2011-04-24,0.6825524590251734
2011-05-01,0.4934877657820202
2011-05-08,0.490264707007689
2011-05-15,0.5177893294929892
2011-05-22,0.4770802616350834
2011-05-29,0.5491068708990539
2011-06-05,0.44649219061476725
2011-06-12,0.595733490606146
2011-06-19,0.4910083996649154
2011-06-26,0.41686715445585093
2011-07-03,0.07850001993999106
2011-07-10,0.15616826560520594
2011-07-17,0.12087150557675413
2011-07-24,0.16774466954765127
2011-07-31,0.15570652607172392
2011-08-07,-0.644504152007613
2011-08-14,-0.6832023922781897
2011-08-21,-0.7166050676090626
2011-08-28,-0.6631884539781204
2011-09-04,-0.031931440626844804
2011-09-11,-0.06404669313650822
2011-09-18,-0.13703831927861782
2011-09-25,-0.06609233405045932
2011-10-02,-0.2907663041379222
2011-10-09,-0.3542250449344207
2011-10-16,-0.30234591782708764
2011-10-23,-0.30712173720206404
2011-10-30,-0.3671806880158952
2011-11-06,-0.30249622281485267
2011-11-13,-0.2923463645138551
2011-11-20,-0.26623302867350296
2011-11-27,-0.26769548823052164
2011-12-04,-0.5549755191776249
2011-12-11,-0.5329833027755265
2011-12-18,-0.46034028741933736
2011-12-25,-0.4604027532341599
2012-01-01,-0.024863163574353107
2012-01-08,0.14202102664308056
2012-01-15,-0.02207102235499715
2012-01-22,0.006162734119374451
2012-01-29,-0.0029154597149953776
2012-02-05,0.0009447962671843904
2012-02-12,-0.04738822853012279
2012-02-19,0.006323694726557853
2012-02-26,-0.0702660270249841
2012-03-04,-0.4327013622029368
2012-03-11,-0.4451286092573915
2012-03-18,-0.41676672489662026
2012-03-25,-0.3051275035322609
2012-04-01,-0.07986921607955405
2012-04-08,0.04780705306875904
2012-04-15,-0.06714175000944923
2012-04-22,-0.010102549739438315
2012-04-29,0.06794157339840168
2012-05-06,-0.46362276595998614
2012-05-13,-0.5207240058112246
2012-05-20,-0.5026019523777577
2012-05-27,-0.4328568794680255
2012-06-03,-0.7484984345127121
2012-06-10,-0.7011571734477565
2012-06-17,-0.7097015109316647
2012-06-24,-0.7445601203071461
2012-07-01,0.32456791464997886
2012-07-08,0.24906666129961313
2012-07-15,0.1161135808508322
2012-07-22,0.22669342592218394
2012-07-29,0.18428138694529317
2012-08-05,0.10453327288458729
2012-08-12,0.022285569223141052
2012-08-19,0.05617478407143114
2012-08-26,0.08716097009379895
2012-09-02,0.19489142452497377
2012-09-09,0.09158884446367888
2012-09-16,0.13487860302442028
2012-09-23,0.12785639925841988
2012-09-30,0.1189372031877821
2012-10-07,0.16843918940380775
2012-10-14,0.10041556293780068
2012-10-21,0.017122279673000645
2012-10-28,0.12605957474249171
2012-11-04,0.3271274673691044
2012-11-11,0.2726429205460301
2012-11-18,0.14505115922077205
2012-11-25,0.19680795387516017
2012-12-02,0.20706332179349984
2012-12-09,0.10833429105322967
2012-12-16,0.16590873574148013
2012-12-23,0.18244946700563555
2012-12-30,0.09737124075526457
2013-01-06,0.2750000810929686
2013-01-13,0.11591298189260496
2013-01-20,0.2267569668293441
2013-01-27,0.2653479413264006
2013-02-03,0.18138050352200855
2013-02-10,0.3253902278168328
2013-02-17,0.17226259372221936
2013-02-24,0.22176743828540182
2013-03-03,0.13961389483295766
2013-03-10,0.20514053042195887
2013-03-17,0.061283758409681116
2013-03-24,0.19123505357640108
2013-03-31,0.13358851901963245
2013-04-07,0.12630293281978966
2013-04-14,0.19848353908535074
2013-04-21,0.18533135015086072
2013-04-28,0.14536752151424748
2013-05-05,0.35291126658622857
2013-05-12,0.3301554824936396
2013-05-19,0.35509702959929
2013-05-26,0.3825276960627799
2013-06-02,0.3783907124159225
2013-06-09,0.2371990966673124
2013-06-16,0.4057415403414682
2013-06-23,0.20148548163252977
2013-06-30,0.29150061685687567
2013-07-07,0.3279309713022359
2013-07-14,0.31256470436475875
2013-07-21,0.2673801349869774
2013-07-28,0.2881089984601433
2013-08-04,-0.11283093799146413
2013-08-11,-0.11764912910573305
2013-08-18,-0.04570078640747122
2013-08-25,-0.0703301169602701
2013-09-01,0.06137588200650253
2013-09-08,0.14100135554119778
2013-09-15,0.11138633781336571
2013-09-22,0.13666446771148325
2013-09-29,0.12750280386571586
2013-10-06,0.4063862758049354
2013-10-13,0.41982697434119054
2013-10-20,0.4852007066072021
2013-10-27,0.4783545396227123
2013-11-03,0.6305778829472558
2013-11-10,0.6374893318109024
2013-11-17,0.6955062074348844
2013-11-24,0.6020443932036718
2013-12-01,0.5023109075338996
2013-12-08,0.464846405853703
2013-12-15,0.4640719783140367
2013-12-22,0.5298948810747572
2013-12-29,0.5162268559247992
2014-01-05,0.5683376119541905
2014-01-12,0.5929360705118751
2014-01-19,0.5287123222357966
2014-01-26,0.5617597787189068
2014-02-02,0.6204564025984975
2014-02-09,0.6521780580525924
2014-02-16,0.6294625877097861
2014-02-23,0.6408195386778063
2014-03-02,0.7484752114147322
2014-03-09,0.6778063259812128
2014-03-16,0.8233367239271595
2014-03-23,0.6684164910679014
2014-03-30,0.6580079295034998
2014-04-06,0.6936847340966095
2014-04-13,0.6753623251197529
2014-04-20,0.6669851812742139
2014-04-27,0.6671964658848202
2014-05-04,0.5680581798386781
2014-05-11,0.5238077999067323
2014-05-18,0.5724607463907102
2014-05-25,0.5348124329054184
2014-06-01,0.7261059337773315
2014-06-08,0.669997078031337
2014-06-15,0.6360750872668184
2014-06-22,0.6612806550237943
2014-06-29,0.6979965198202251
2014-07-06,0.4387992716322382
2014-07-13,0.4258744794941154
2014-07-20,0.47916985984703253
2014-07-27,0.47923382782787305
2014-08-03,0.25064602513027406
2014-08-10,0.2524412686179144
2014-08-17,0.2875956807667124
2014-08-24,0.20358896682396432
2014-08-31,0.2056199951800028
2014-09-07,0.3592850875143753
2014-09-14,0.38453494099140473
2014-09-21,0.4107526768568973
2014-09-28,0.46897510942447473
2014-10-05,0.5946347863147421
2014-10-12,0.5437548786564697
2014-10-19,0.5508009947595066
2014-10-26,0.5016253369227506
2014-11-02,0.36560311322228883
2014-11-09,0.3520958380759014
2014-11-16,0.3826646980388128
2014-11-23,0.32516722284429217
2014-11-30,0.39249609573396693
2014-12-07,0.4696572338700583
2014-12-14,0.3875822807970865
2014-12-21,0.4131058743248765
2014-12-28,0.42752748780548505
2015-01-04,0.34281297924010196
2015-01-11,0.3740786269249146
2015-01-18,0.3635036228734835
2015-01-25,0.3677578077618353
2015-02-01,0.46751325539982785
2015-02-08,0.5073892533055483
2015-02-15,0.5310636591548736
2015-02-22,0.5787209249823533
2015-03-01,0.8501721829502512
2015-03-08,0.9098677645215687
2015-03-15,0.7638412635015883
2015-03-22,0.8458246734820247
2015-03-29,0.8113757419329084
2015-04-05,0.9190791392522738
2015-04-12,0.7691740783236326
2015-04-19,0.7676029004823514
2015-04-26,0.7796193603191891
2015-05-03,0.6327503752561361
2015-05-10,0.7126574103875885
2015-05-17,0.7009885283939415
2015-05-24,0.7464648507954369
2015-05-31,0.7560329602604845
2015-06-07,0.7261364593567143
2015-06-14,0.6798491093052225
2015-06-21,0.6034827346127998
2015-06-28,0.5874071838285021
2015-07-05,0.8454672123571164
2015-07-12,0.754859593430759
2015-07-19,0.9124441920745089
2015-07-26,0.8798432598178555
2015-08-02,0.6200363786324683
2015-08-09,0.5578384347831596
2015-08-16,0.7111887799459742
2015-08-23,0.6377681689750727
2015-08-30,0.7053859768363766
2015-09-06,0.5132064323353456
2015-09-13,0.5629590641273754
2015-09-20,0.5931900002609731
2015-09-27,0.5952768449633011
2015-10-04,0.8311952108673952
2015-10-11,0.8848409810587323
2015-10-18,0.8003174629722277
2015-10-25,0.8465795101902928
2015-11-01,0.8462591712506754
2015-11-08,0.8659663313680178
2015-11-15,0.8758251335695248
2015-11-22,0.784012285073187
2015-11-29,0.7635386811282993
2015-12-06,0.7089851813505723
2015-12-13,0.6617170408546263
2015-12-20,0.6076770134278191
2015-12-27,0.7226589390317729
2016-01-03,0.6971911317803396
2016-01-10,0.750372259268888
2016-01-17,0.6947833241362021
2016-01-24,0.794444796309796
2016-01-31,0.7791744421878569
2016-02-07,0.48868984345944544
2016-02-14,0.5497165984311169
2016-02-21,0.5334068483626565
2016-02-28,0.5695696287600166
2016-03-06,0.4990064845772796
2016-03-13,0.5815552306062068
2016-03-20,0.6001738819487642
2016-03-27,0.4593156832851291
2016-04-03,0.7827804847525119
2016-04-10,0.7399818014977957
2016-04-17,0.8284730686635728
2016-04-24,0.8778205231755988
2016-05-01,0.8800706802523832
2016-05-08,0.8086575666685706
2016-05-15,0.8863836049261464
2016-05-22,0.7359477547368373
2016-05-29,0.7197837056798241
2016-06-05,0.20209258254915918
2016-06-12,0.2240732399409555
2016-06-19,0.20323523008928546
2016-06-26,0.10149786249199627
2016-07-03,0.6357471796199592
2016-07-10,0.574979706570356
2016-07-17,0.6736868090371005
2016-07-24,0.658533093900441
2016-07-31,0.5932091922792309
2016-08-07,0.8581643179441782
2016-08-14,0.8308969877165654
2016-08-21,0.8807237089473543
2016-08-28,0.9316147798360749
2016-09-04,0.8880379975514872
2016-09-11,0.9625266256441566
2016-09-18,0.9108114189496423
2016-09-25,0.8976806582551472
2016-10-02,0.8938113551346372
2016-10-09,0.8474007570113964
2016-10-16,0.871480407865006
2016-10-23,0.8392689785029227
2016-10-30,0.9973991297781846
2016-11-06,0.6765593632821425
2016-11-13,0.6398099102839268
2016-11-20,0.6854951812202671
2016-11-27,0.6691797831990146
2016-12-04,0.3672962969557204
2016-12-11,0.4090531119345528
2016-12-18,0.4162201624347468
2016-12-25,0.3518197195518552
2017-01-01,0.5715586202968159
2017-01-08,0.5865969474714677
2017-01-15,0.4852534740922707
2017-01-22,0.5245899792191224
2017-01-29,0.6686932457012762
2017-02-05,0.33226716536156553
2017-02-12,0.2375669777086824
2017-02-19,0.27884662783928965
2017-02-26,0.26558128741367815
2017-03-05,0.875630328208736
2017-03-12,0.777665033357703
2017-03-19,0.7152904082119358
2017-03-26,0.6739092657559528
2017-04-02,0.538392213223183
2017-04-09,0.6288877110294228
2017-04-16,0.5808969919718464
2017-04-23,0.5476018437561779
2017-04-30,0.5863858850239353
2017-05-07,0.8412939141388286
2017-05-14,0.9797283960731765
2017-05-21,0.9394533021670208
2017-05-28,0.8949726822537174
2017-06-04,0.839120216619141
2017-06-11,0.7689914250570207
2017-06-18,0.7220587996082266
2017-06-25,0.8412792135381226
2017-07-02,0.7726034875245507
2017-07-09,0.6937956776239949
2017-07-16,0.7361410514361373
2017-07-23,0.7018770726710798
2017-07-30,0.6765179987921008
2017-08-06,0.9520301726806395
2017-08-13,1.0
2017-08-20,0.8357929166131004
2017-08-27,0.933869757138586
2017-09-03,0.6079042987899859
2017-09-10,0.6160801580578423
2017-09-17,0.6108167310341337
2017-09-24,0.5972368887620864
2017-10-01,0.6075879797293556
2017-10-08,0.5636143925115624
2017-10-15,0.6186847396211063
2017-10-22,0.6026499928596575
2017-10-29,0.5932144959887938
2017-11-05,0.6944790897753756
2017-11-12,0.7110187063490389
2017-11-19,0.7776268341687433
2017-11-26,0.7649031322586746
2017-12-03,0.5655318821190303
2017-12-10,0.6193762596304191
2017-12-17,0.6519790005275473
2017-12-24,0.5309393803028892
2017-12-31,0.6415776539779546
2018-01-07,0.8611723589908173
2018-01-14,0.9228334803677676
2018-01-21,0.8561405891109838
2018-01-28,0.8040594419048837
2018-02-04,0.5467047112059358
2018-02-11,0.630486080433163
2018-02-18,0.641067958186168
2018-02-25,0.5828660018448735
2018-03-04,0.909071753639391
2018-03-11,0.7940661275870743
2018-03-18,0.8738381407681565
2018-03-25,0.8165913207123995
2018-04-01,0.8913205936343492
2018-04-08,0.9262823325902779
2018-04-15,0.8808917307602596
2018-04-22,0.9046846218129659
2018-04-29,0.9742270394851792
2018-05-06,0.8777494288853475
2018-05-13,0.948378627964762
2018-05-20,0.850108679628624
2018-05-27,0.933084231257269
2018-06-03,0.9154834271983772
2018-06-10,0.7198227711591176
2018-06-17,0.8035602333919583
2018-06-24,0.8722586025245092
2018-07-01,0.7275004082321137
2018-07-08,0.7562099712028287
2018-07-15,0.7074534181984723
2018-07-22,0.7419821669079083
2018-07-29,0.7298688157646593
2018-08-05,0.7009008095474785
2018-08-12,0.6552327486295487
2018-08-19,0.6593918395682482
2018-08-26,0.6219178581583648
2018-09-02,0.7115479088396898
2018-09-09,0.7143003106523335
2018-09-16,0.7556508271622293
2018-09-23,0.7148789960023013
2018-09-30,0.7504169628881351
2018-10-07,0.8370244891752101
2018-10-14,0.7768106844145227
2018-10-21,0.7169532726345461
2018-10-28,0.7933151453511353
2018-11-04,0.6807127512856872
2018-11-11,0.5992102931778721
2018-11-18,0.6507122043908946
2018-11-25,0.607576923885472
2018-12-02,0.7011087234989272
2018-12-09,0.7196053166604701
2018-12-16,0.8025062633147567
2018-12-23,0.7350307663892007
2018-12-30,0.7077293712605494
2019-01-06,0.7693172823549044
2019-01-13,0.6172902378453357
2019-01-20,0.7396277312011582
2019-01-27,0.7663902629900783
2019-02-03,0.7500499184626885
2019-02-10,0.881166932912027
2019-02-17,0.8409040511264012
2019-02-24,0.8032148350566405
2019-03-03,0.9183186331350758
2019-03-10,1.0
2019-03-17,0.8957728525826864
2019-03-24,0.8990905691447784
2019-03-31,0.8637114948527493
2019-04-07,0.7135326053561174
2019-04-14,0.7975416146565693
2019-04-21,0.7132206325339137
2019-04-28,0.7596031356903266
2019-05-05,0.5796494672226085
2019-05-12,0.6274813308481839
2019-05-19,0.6202154448252117
2019-05-26,0.6554093367737592
2019-06-02,0.6489810936920777
2019-06-09,0.6609881668701465
2019-06-16,0.6255437278456997
2019-06-23,0.6522672506310094
2019-06-30,0.6933469382870576
2019-07-07,0.7281309402456976
2019-07-14,0.6441732432045487
2019-07-21,0.733761805418713
2019-07-28,0.7580634023536775
2019-08-04,0.6371442262947339
2019-08-11,0.7103122717614521
2019-08-18,0.5777830211783701
2019-08-25,0.554239745967978
2019-09-01,0.3705695712456923
2019-09-08,0.5343077992653653
2019-09-15,0.4922238665086091
2019-09-22,0.4567263501453835
2019-09-29,0.4735040150068972
2019-10-06,0.5010854833146706
2019-10-13,0.6796475346604307
2019-10-20,0.5638209947783508
2019-10-27,0.5628296754098341
2019-11-03,0.8586570431246783
2019-11-10,0.8464191735165794
2019-11-17,0.8335629131437002
2019-11-24,0.7828449891574781
2019-12-01,0.47984878258440067
2019-12-08,0.5503765895513526
2019-12-15,0.5235463670353497
2019-12-22,0.5359346960595708
2019-12-29,0.43071458090604164
2020-01-05,0.7875480779515767
2020-01-12,0.8307389729595233
2020-01-19,0.8398145645789404
2020-01-26,0.8917378948880531
2020-02-02,0.4596814198446855
2020-02-09,0.6207821673034571
2020-02-16,0.536404256401477
2020-02-23,0.5229605978330555
2020-03-01,0.37895240607631375
2020-03-08,0.34681479124603365
2020-03-15,0.47071615403741784
2020-03-22,0.43322352319874236
2020-03-29,0.36505957985226944
2020-04-05,0.031246451627980662
2020-04-12,0.07921115526665506
2020-04-19,0.17945146649563112
2020-04-26,0.08302082266298123
2020-05-03,-0.02471948155884418
2020-05-10,0.03815051289276392
2020-05-17,0.03680148760967762
2020-05-24,-0.08440666605001745
2020-05-31,0.04772292277117052
2020-06-07,0.6478528380266094
2020-06-14,0.6942098827777142
2020-06-21,0.7518473692843106
2020-06-28,0.7157278160144311
2020-07-05,0.4315318365905004
2020-07-12,0.3896499756811584
2020-07-19,0.5736442612807349
2020-07-26,0.4479371928189663
2020-08-02,0.3976435479482182
2020-08-09,0.39574082899707075
2020-08-16,0.40685132139096364
2020-08-23,0.38972906275637376
2020-08-30,0.36826398300855906
2020-09-06,0.5851886408473016
2020-09-13,0.6108939243985212
2020-09-20,0.5853603493526329
2020-09-27,0.5768892987754629
2020-10-04,0.5309602392836883
2020-10-11,0.5128898670280507
2020-10-18,0.600838377328228
2020-10-25,0.3930902374794429
2020-11-01,0.7511311549903097
2020-11-08,0.7588600720190681
2020-11-15,0.5928863007737791
2020-11-22,0.6794214326901692
2020-11-29,0.6779837690943971
2020-12-06,0.6236696635907664
2020-12-13,0.6551544139471137
2020-12-20,0.638516456053366
2020-12-27,0.7816587704978386
2021-01-03,0.6501932395720825
2021-01-10,0.6669870746644174
2021-01-17,0.6394929231168712
2021-01-24,0.546956731353848
2021-01-31,0.5771833066007208
2021-02-07,0.8375474247751095
2021-02-14,0.7519723062691163
2021-02-21,0.848728618222333
2021-02-28,0.8010624268058069
2021-03-07,0.8656550350700377
2021-03-14,0.9199440738576921
2021-03-21,0.9066092410218195
2021-03-28,0.8663477671565636
2021-04-04,0.6921052346802261
2021-04-11,0.5800855781320188
2021-04-18,0.6649355248592269
2021-04-25,0.6637938074104329
2021-05-02,0.6564375348929524
2021-05-09,0.6882215079707579
2021-05-16,0.6093591780393868
2021-05-23,0.718116207818997
2021-05-30,0.6626697500365025
2021-06-06,0.7438625155504568
2021-06-13,0.8224491278682533
2021-06-20,0.7347814820492709
2021-06-27,0.6995756017582309
2021-07-04,0.570321240412846
2021-07-11,0.6784531966563232
2021-07-18,0.5841312314642271
2021-07-25,0.7358924081882595
2021-08-01,0.5946890981721269
2021-08-08,0.7836083869808149
2021-08-15,0.709336441926444
2021-08-22,0.6939499129727934
2021-08-29,0.6715396142258655
2021-09-05,0.8518282083446373
2021-09-12,0.8299896675057914
2021-09-19,0.8870364967278599
2021-09-26,0.8375827850601358
2021-10-03,0.8983952571418232
2021-10-10,0.8726995584580366
2021-10-17,0.888032887882676
2021-10-24,0.9062702575133323
2021-10-31,0.8053717494358981
2021-11-07,0.9325907288947144
2021-11-14,1.0
2021-11-21,1.0
2021-11-28,0.990800833182366
2021-12-05,0.6788764569058778
2021-12-12,0.6953338455206917
2021-12-19,0.65096677623714
2021-12-26,0.6390395239824925
2022-01-02,0.7028806971860211
2022-01-09,0.6441697955503853
2022-01-16,0.7135010722168605
2022-01-23,0.6079592542192449
2022-01-30,0.7445462162974191
2022-02-06,0.5774863587843431
2022-02-13,0.5666579713793847
2022-02-20,0.6029910338609665
2022-02-27,0.6371302068868196
2022-03-06,0.41056823966990075
2022-03-13,0.26780602485241195
2022-03-20,0.2958708880822091
2022-03-27,0.3286088075342103
2022-04-03,0.5621746119682396
2022-04-10,0.586753010481154
2022-04-17,0.5245828688000246
2022-04-24,0.5702083976815517
2022-05-01,0.6612891522897957
2022-05-08,0.6684824087578645
2022-05-15,0.6287252440650507
2022-05-22,0.6528966366019167
2022-05-29,0.6314740686266451
2022-06-05,0.6741940144526078
2022-06-12,0.7756697669318665
2022-06-19,0.6755177326598774
2022-06-26,0.854606780343344
2022-07-03,0.6436549607824547
2022-07-10,0.6282308719231539
2022-07-17,0.5760711767293495
2022-07-24,0.6540045597088597
2022-07-31,0.5902071744265215
2022-08-07,0.6834451196974017
2022-08-14,0.8053488558785734
2022-08-21,0.6725416339789012
2022-08-28,0.7348082952794175
2022-09-04,0.672947693036593
2022-09-11,0.7063570897680392
2022-09-18,0.7966465460746628
2022-09-25,0.6767581614034989
2022-10-02,0.6490400716464153
2022-10-09,0.5938052405193427
2022-10-16,0.5302943049518555
2022-10-23,0.5900380306993449
2022-10-30,0.6070453662279054
2022-11-06,0.6774742629894106
2022-11-13,0.567872528884028
2022-11-20,0.6100269060873074
2022-11-27,0.6340078331009755
2022-12-04,0.6363107275649394
2022-12-11,0.6710660038974757
2022-12-18,0.6489174490666045
2022-12-25,0.5732651810844367
2023-01-01,0.8373659414336998
2023-01-08,0.8488853361475928
2023-01-15,0.8463455712799536
2023-01-22,0.8723950851611327
2023-01-29,0.8600521566108469
2023-02-05,0.34301875829615536
2023-02-12,0.3165514687618012
2023-02-19,0.23701170765893398
2023-02-26,0.34154066529136284
2023-03-05,0.6879426922274382
2023-03-12,0.6911372497290513
2023-03-19,0.6137208790782671
2023-03-26,0.6235054808488695
2023-04-02,0.6408797557917139
2023-04-09,0.586244355432236
2023-04-16,0.6222971479936998
2023-04-23,0.5896380319315916
2023-04-30,0.5897099200998558
2023-05-07,0.881873376010088
2023-05-14,0.8091569493004195
2023-05-21,0.8397652245583374
2023-05-28,0.811845421276036
2023-06-04,0.7368870875205339
2023-06-11,0.7431532927187177
2023-06-18,0.7697185874738353
2023-06-25,0.7346744678089758
2023-07-02,0.8504526860624053
2023-07-09,0.7429345146727541
2023-07-16,0.7783212975756613
2023-07-23,0.7656783268700205
2023-07-30,0.8600137740014159
2023-08-06,0.7843657902081808
2023-08-13,0.8261302783560338
2023-08-20,0.7002600327307534
2023-08-27,0.787890564676065
2023-09-03,0.9816367378071179
2023-09-10,0.9412693974897173
2023-09-17,0.9904292167792136
2023-09-24,0.9112907755209274
2023-10-01,0.42100995976641853
2023-10-08,0.46548749393810207
2023-10-15,0.3324006597351566
2023-10-22,0.32826746168710097
2023-10-29,0.42321181161302457
2023-11-05,0.5437979673979898
2023-11-12,0.4386763587537908
2023-11-19,0.4438100192566613
2023-11-26,0.45073012966842885
2023-12-03,0.2410810760478576
2023-12-10,0.2623710042753616
2023-12-17,0.25809656326196806
2023-12-24,0.26991372334436503
2023-12-31,0.30656935723023243
2024-01-07,0.31099446953757787
2024-01-14,0.3768087575514557
2024-01-21,0.2493660308738123
2024-01-28,0.348499852834581
2024-02-04,0.16418774765689276
2024-02-11,0.17241400438554655
2024-02-18,0.20862816447649837
2024-02-25,0.11875108879005328
2024-03-03,0.5695204309770416
2024-03-10,0.5587225540784919
2024-03-17,0.5750225068682465
2024-03-24,0.56485837586323
2024-03-31,0.6731649506633838
2024-04-07,0.21961363539596876
2024-04-14,0.22495078685844366
2024-04-21,0.22034360828729632
2024-04-28,0.22372677865052182
2024-05-05,0.5756415047780923
2024-05-12,0.6669616876987957
2024-05-19,0.6785360735429109
2024-05-26,0.5789735464559443
2024-06-02,0.18104628829326408
2024-06-09,0.24623484476779572
2024-06-16,0.19505291473442693
2024-06-23,0.25431065783625106
2024-06-30,0.2328102179910405
2024-07-07,-0.19230827136540268
2024-07-14,-0.039145805549038015
2024-07-21,-0.026727181960765012
2024-07-28,-0.1471605001397604
2024-08-04,0.3599014113166279
2024-08-11,0.3935797588496724
2024-08-18,0.3960093288127784
2024-08-25,0.41221370294706866
2024-09-01,0.31247660178577685
2024-09-08,0.20311901347275693
2024-09-15,0.1720515126205367
2024-09-22,0.14300041344673303
2024-09-29,0.17541987285036342
2024-10-06,0.14664244254655318
