date,metal,avg_tone,avg_positive,avg_negative,avg_net_sentiment,article_count
2015-02-18,gold,3.67243845741193,5.72975651189128,2.05731805447935,3.67243845741193,2
2015-02-19,gold,1.3121973671187406,4.2382943399215085,2.9260969728027666,1.312197367118741,75
2015-02-20,gold,0.7587600481238157,3.8343143337166317,3.0755542855928168,0.75876004812381515,39
2015-02-21,gold,0.77498282977562571,3.6673669617182862,2.8923841319426598,0.77498282977562594,21
2015-02-22,gold,0.37359974549721864,4.08545821195536,3.7118584664581427,0.37359974549721764,21
2015-02-23,gold,0.43018469414377608,3.9698797758919406,3.5396950817481629,0.43018469414377813,69
2015-02-24,gold,-0.9581325996667801,3.2786756233905097,4.23680822305729,-0.9581325996667801,103
2015-02-25,gold,0.47960044895761411,3.7209523081641573,3.241351859206544,0.47960044895761433,76
2015-02-25,silver,0.325081270317579,1.3503375843961,1.02525631407852,0.32508127031758005,1
2015-02-26,gold,1.2364192336126945,4.0162657485212678,2.7798465149085718,1.2364192336126969,36
2015-02-27,gold,0.50479307015639785,3.7837794413979644,3.2789863712415661,0.50479307015639863,85
2015-02-28,gold,0.79419144209835246,4.1722975595170384,3.3781061174186857,0.79419144209835368,44
2015-03-01,gold,-0.15045368775002718,4.1006697217787833,4.2511234095288115,-0.150453687750028,48
2015-03-02,gold,1.5796915609368372,4.2222473604774109,2.6425557995405744,1.5796915609368369,82
2015-03-03,gold,0.92629367975229615,4.1199380094738212,3.1936443297215256,0.92629367975229515,86
2015-03-03,silver,0.696517412935323,3.18407960199005,2.48756218905473,0.69651741293531977,1
2015-03-04,gold,0.768309404450635,3.5062102208517691,2.7379008164011354,0.76830940445063478,108
2015-03-05,gold,0.55220037541910882,3.5628825615440562,3.0106821861249462,0.55220037541911027,45
2015-03-06,gold,0.62304383664479468,3.7743183623418144,3.1512745256970192,0.623043836644795,40
2015-03-07,gold,0.27906272261000947,3.5924609703113162,3.3133982477013055,0.27906272261001108,33
2015-03-08,gold,0.48166238571299558,3.7610004158266261,3.27933803011363,0.48166238571299597,25
