date,metal,avg_tone,avg_positive,avg_negative,avg_net_sentiment,article_count
2019-04-05,gold,1.971903047052707,4.61404110730385,2.6421380602511437,1.9719030470527059,60
2019-04-06,gold,1.0894748901822457,3.8795372272833557,2.7900623371011091,1.0894748901822466,12
2019-04-07,gold,0.23424009894476919,3.6682222907350464,3.4339821917902764,0.23424009894476994,15
2019-04-08,gold,2.1303948068571525,4.2839660235628525,2.1535712167056995,2.130394806857153,70
2019-04-09,gold,1.1699294943293344,4.2249921143099485,3.0550626199806121,1.1699294943293364,63
2019-04-09,silver,-0.489715964740451,0.19588638589618,0.685602350636631,-0.489715964740451,3
2019-04-10,gold,1.2688060658935831,4.1487851052216405,2.8799790393280573,1.2688060658935831,73
2019-04-11,gold,0.55456433998686672,3.8926131998963216,3.3380488599094544,0.55456433998686716,46
2019-04-12,gold,1.2043870167609863,4.007559958781286,2.8031729420203,1.204387016760986,83
2019-04-13,gold,4.3852765154320412,6.1991923445085124,1.8139158290764721,4.38527651543204,8
2019-04-14,gold,1.7539577505190775,4.8370534673613452,3.0830957168422675,1.7539577505190778,18
2019-04-15,gold,0.61271503620886614,4.3161852371209886,3.7034702009121241,0.61271503620886447,81
2019-04-16,gold,0.7254147116148677,3.9850002303830383,3.259585518768171,0.72541471161486726,77
2019-04-17,gold,1.6297849663528983,4.4192850823369509,2.789500115984052,1.6297849663528989,62
2019-04-18,gold,0.787029762062465,4.0994157392107962,3.3123859771483333,0.78702976206246289,80
2019-04-19,gold,1.8966841740040381,4.1121285124927667,2.2154443384887283,1.8966841740040383,43
2019-04-20,gold,1.8485651500366815,5.0312570566368455,3.1826919066001658,1.8485651500366798,13
2019-04-20,silver,2.29276895943563,3.17460317460317,0.881834215167548,2.2927689594356222,1
2019-04-21,gold,0.55864294206370746,3.6130603619547439,3.0544174198910379,0.558642942063706,10
2019-04-22,gold,1.0707754607858544,4.1847774820796193,3.1140020212937651,1.0707754607858542,66
2019-04-22,silver,6.22347949080622,6.50636492220651,0.282885431400283,6.223479490806227,1
2019-04-23,gold,0.947990011747697,4.0142320286139892,3.0662420168662923,0.94799001174769693,78
2019-04-24,gold,1.6286413641546398,4.2345502850999512,2.6059089209453088,1.6286413641546424,105
2019-04-24,silver,1.2688174105333649,2.6169359092250675,1.3481184986917025,1.2688174105333649,4
2019-04-25,gold,0.88667014326254157,3.5854361887949779,2.6987660455324369,0.886670143262541,71
2019-04-25,silver,-2.06896551724138,2.06896551724138,4.13793103448276,-2.06896551724138,1
2019-04-26,gold,1.4286568250107641,4.0784542145060314,2.6497973894952684,1.428656825010763,82
2019-04-27,gold,2.8871569759417053,5.3821748304398387,2.4950178544981325,2.8871569759417062,11
2019-04-28,gold,3.6257101438408741,4.8724457667200012,1.2467356228791282,3.6257101438408732,16
2019-04-29,gold,2.8043324518691732,4.6072835791660651,1.8029511272968923,2.8043324518691728,48
2019-04-30,gold,0.73298324672016035,3.6468863174234007,2.9139030707032383,0.73298324672016246,42
2019-05-01,gold,1.1718123481364826,3.9597741314148478,2.7879617832783663,1.1718123481364815,54
2019-05-01,silver,0.441826215022092,3.31369661266569,2.87187039764359,0.44182621502209996,1
2019-05-02,gold,3.1634544433437117,4.9848703630849149,1.8214159197412043,3.1634544433437108,118
2019-05-02,silver,1.07142857142857,1.30952380952381,0.238095238095238,1.0714285714285721,1
2019-05-03,gold,2.3607242778829263,4.6986657636038744,2.3379414857209495,2.3607242778829249,73
2019-05-04,gold,1.1043085002508179,4.0582805760839769,2.9539720758331578,1.1043085002508191,30
2019-05-05,gold,2.001256069914787,4.8449624742936113,2.8437064043788247,2.0012560699147866,16
2019-05-06,gold,2.169509904573355,5.4012018005940936,3.2316918960207395,2.1695099045733541,76
2019-05-07,gold,2.66561202078244,5.1270197069582784,2.4614076861758378,2.6656120207824405,154
2019-05-07,silver,0.895713371721049,1.15163147792706,0.255918106206014,0.89571337172104593,1
2019-05-08,gold,2.4254120511169113,4.8571444134222084,2.4317323623052971,2.4254120511169113,137
2019-05-08,silver,0.385208012326656,0.924499229583975,0.539291217257319,0.385208012326656,1
2019-05-09,gold,1.2208538353130416,4.2693334312871407,3.0484795959740976,1.2208538353130431,85
2019-05-10,gold,1.7814749137185777,4.4710518333882785,2.6895769196697019,1.7814749137185766,62
2019-05-11,gold,0.61088541981985156,3.4514474222739895,2.8405620024541367,0.61088541981985278,7
2019-05-12,gold,1.7874135763255043,5.029128540719,3.2417149643934948,1.7874135763255055,4
2019-05-13,gold,0.76161289887824113,4.0915290833378384,3.3299161844595964,0.761612898878242,68
2019-05-14,gold,2.0074367783069946,4.801599654378343,2.7941628760713493,2.0074367783069937,86
2019-05-15,gold,1.3539568241559534,4.3333251093633143,2.9793682852073582,1.3539568241559561,60
2019-05-15,silver,0.982800982800983,1.47420147420147,0.491400491400491,0.98280098280097894,1
2019-05-16,gold,1.231286390243902,4.2816723957684122,3.0503860055245102,1.231286390243902,78
2019-05-17,gold,0.5011324014185905,4.2270197095156119,3.7258873080970223,0.50113240141858961,63
2019-05-18,gold,1.3077179297917108,4.6784295809922458,3.3707116512005348,1.307717929791711,17
2019-05-19,gold,-0.20069692396697147,4.1936762662576541,4.394373190224627,-0.20069692396697292,13
2019-05-20,gold,1.0256084816241129,4.53565459697922,3.5100461153551072,1.0256084816241127,47
2019-05-21,gold,0.73344560908234935,3.8066354153878912,3.0731898063055416,0.73344560908234957,47
2019-05-22,gold,1.3848800954502529,4.2561666330309151,2.8712865375806622,1.3848800954502529,39
2019-05-23,gold,-0.11674564390954778,3.3018077891190778,3.4185534330286256,-0.11674564390954778,60
2019-05-23,silver,0.868055555555556,1.5625,0.694444444444444,0.868055555555556,1
2019-05-24,gold,0.3623515770106121,3.6915276511543249,3.3291760741437133,0.3623515770106116,55
2019-05-24,silver,0.939702427564604,1.80109631949883,0.861393891934221,0.93970242756460909,1
2019-05-25,gold,1.069885016722451,3.6792743226172062,2.609389305894755,1.0698850167224512,17
2019-05-26,gold,2.0342032035028552,4.6981497035910076,2.6639465000881515,2.0342032035028561,18
2019-05-27,gold,1.809354679029286,4.6154200945877424,2.8060654155584586,1.8093546790292838,48
2019-05-28,gold,0.63351457607183881,3.7306832256326308,3.0971686495607909,0.63351457607183992,40
2019-05-28,silver,4.83333333333333,5.16666666666667,0.333333333333333,4.8333333333333366,1
2019-05-29,gold,0.84966392732727447,4.3421758947630789,3.4925119674358034,0.84966392732727547,60
2019-05-29,silver,4.8469387755102,5.18707482993197,0.340136054421769,4.8469387755102016,3
2019-05-30,gold,0.32882019553525049,4.029913736583965,3.7010935410487145,0.32882019553525055,60
2019-05-31,gold,1.0579263243961297,4.0646550470086771,3.0067287226125488,1.0579263243961283,61
2019-06-01,gold,2.6229436206430385,4.4659241922235431,1.8429805715805039,2.6229436206430394,16
2019-06-02,gold,0.91062521581219791,4.006444392549672,3.095819176737475,0.910625215812197,20
2019-06-03,gold,0.14827796128327675,3.8188130337284933,3.6705350724452184,0.14827796128327497,98
2019-06-04,gold,0.80537984980727051,4.0333993155123222,3.2280194657050525,0.80537984980726973,83
2019-06-05,gold,0.41921358541602272,3.4431766861721735,3.0239631007561507,0.41921358541602283,68
2019-06-06,gold,1.0294581075744726,3.880268678432921,2.8508105708584472,1.0294581075744738,75
2019-06-06,silver,3.73891001267427,5.13307984790875,1.39416983523447,3.73891001267428,1
2019-06-07,gold,0.876431050193292,3.6922883489708305,2.8158572987775385,0.87643105019329193,57
2019-06-08,gold,0.61438674492963707,3.7716876877865673,3.15730094285693,0.61438674492963719,10
2019-06-09,gold,1.4678873014070943,4.7645603049408765,3.2966730035337815,1.467887301407095,25
2019-06-10,gold,0.79430123959383614,4.4117255822028456,3.6174243426090094,0.79430123959383625,85
2019-06-11,gold,0.35850133775562948,3.6784848716237315,3.3199835338681019,0.35850133775562965,73
2019-06-12,gold,2.0158294755101904,4.8400256417083742,2.8241961661981838,2.0158294755101904,66
2019-06-13,gold,1.5046171798190557,4.2907881747381467,2.7861709949190883,1.5046171798190584,58
2019-06-14,gold,-0.26506590441312256,3.586481350168166,3.8515472545812881,-0.26506590441312206,111
2019-06-15,gold,0.12823601830880857,3.7872474899098232,3.6590114716010151,0.12823601830880804,29
2019-06-16,gold,1.3426533725881264,4.9894940068188474,3.6468406342307218,1.3426533725881256,27
2019-06-17,gold,1.2206118225252041,4.2124445055121011,2.991832682986896,1.2206118225252052,75
2019-06-18,gold,1.2264792462964424,3.735700669311107,2.509221423014663,1.226479246296444,92
2019-06-18,silver,0.45766590389016,2.05949656750572,1.60183066361556,0.45766590389016004,3
2019-06-19,gold,1.9695652882008732,4.55138840562055,2.5818231174196775,1.9695652882008723,63
2019-06-19,silver,1.7825311942959,2.49554367201426,0.71301247771836,1.7825311942959,1
2019-06-20,gold,1.2943555013449801,3.9655469752007915,2.67119147385581,1.2943555013449815,152
2019-06-21,gold,0.442644158277789,4.0876660832341694,3.6450219249563807,0.44264415827778869,171
2019-06-22,gold,1.6604727064482496,4.7375281159670353,3.077055409518783,1.6604727064482523,49
2019-06-23,gold,0.70329223948630393,4.4313541348854866,3.7280618953991835,0.703292239486303,24
2019-06-24,gold,1.3389737322710951,4.4364810678843192,3.0975073356132246,1.3389737322710946,88
2019-06-25,gold,1.099889265064087,4.144681985094504,3.0447927200304168,1.0998892650640872,152
2019-06-25,silver,2.45664739884393,3.75722543352601,1.30057803468208,2.4566473988439297,3
2019-06-26,gold,0.92414539651723571,4.3225336102995664,3.3983882137823302,0.92414539651723615,164
2019-06-27,gold,1.0514483683228715,4.1808089946632165,3.129360626340346,1.0514483683228706,93
2019-06-27,silver,-1.51371807000946,3.59508041627247,5.10879848628193,-1.5137180700094595,1
2019-06-28,gold,0.77762334614988038,3.5189720995654405,2.74134875341556,0.77762334614988049,103
2019-06-29,gold,1.6099450264722097,4.3114251472795466,2.701480120807338,1.6099450264722086,41
2019-06-30,gold,1.159253945110581,4.0603595873994331,2.9011056422888526,1.1592539451105806,15
2019-07-01,gold,1.0328439724288678,4.2960075993981937,3.2631636269693258,1.0328439724288678,97
2019-07-02,gold,1.053243059825929,4.1985205076497207,3.14527744782379,1.0532430598259306,68
2019-07-03,gold,1.5014595454303366,4.5747199840986461,3.0732604386683113,1.5014595454303348,117
2019-07-03,silver,5.2319842053307,5.82428430404738,0.592300098716683,5.2319842053306971,1
2019-07-04,gold,1.4500976609288487,4.0621652417958556,2.6120675808670071,1.4500976609288485,76
2019-07-05,gold,0.82798584464644354,4.2120534907252951,3.38406764607885,0.8279858446464452,143
2019-07-06,gold,1.5141773573804393,4.9669352845382377,3.4527579271577973,1.5141773573804405,50
2019-07-07,gold,1.6310327574913577,4.1589901514095455,2.5279573939181872,1.6310327574913583,34
2019-07-08,gold,1.0390905129497496,4.2777564552012226,3.2386659422514712,1.0390905129497514,83
2019-07-08,silver,-4.75567190226876,0.349040139616056,5.10471204188482,-4.7556719022687641,1
2019-07-09,gold,0.35940445181382497,3.5378535176395585,3.1784490658257334,0.35940445181382508,124
2019-07-10,gold,1.37261157099215,4.2942016248417323,2.9215900538495818,1.3726115709921505,74
2019-07-11,gold,1.4805144387233025,4.4614678490117434,2.98095341028844,1.4805144387233033,118
2019-07-12,gold,0.88653951529999686,4.32835838550175,3.4418188702017516,0.88653951529999864,92
2019-07-13,gold,0.498606053377879,3.8021075232070118,3.3035014698291332,0.49860605337787867,28
2019-07-14,gold,1.6135907733361492,4.899136257029439,3.285545483693292,1.613590773336147,21
2019-07-15,gold,0.64610587372509953,4.1574457407081855,3.5113398669830866,0.64610587372509887,91
2019-07-16,gold,1.0645188922814941,4.0854433750426828,3.0209244827611879,1.064518892281495,74
2019-07-17,gold,1.2540139029702742,3.8284480445420743,2.5744341415718006,1.2540139029702737,83
2019-07-18,gold,1.5130929319345425,4.267798576553508,2.7547056446189671,1.513092931934541,71
2019-07-19,gold,2.5480554122692256,4.8976500940638834,2.3495946817946542,2.5480554122692292,86
2019-07-19,silver,3.3175355450237,3.7914691943128,0.4739336492891,3.3175355450237,2
2019-07-20,gold,1.0334678394136947,3.7866158296760362,2.7531479902623408,1.0334678394136954,20
2019-07-21,gold,-1.1626328745665051,3.0540203214542463,4.2166531960207525,-1.1626328745665062,30
2019-07-22,gold,2.0235329563264437,4.7038187552576725,2.6802857989312283,2.0235329563264441,77
2019-07-23,gold,1.2420296656566479,4.2874860046359613,3.0454563389793154,1.2420296656566459,102
2019-07-23,silver,1.99004975124378,2.78606965174129,0.796019900497512,1.9900497512437783,1
2019-07-24,gold,0.88721268205872006,4.05106013876582,3.1638474567070993,0.8872126820587205,87
2019-07-25,gold,1.0895616105125174,3.9179059877953448,2.8283443772828276,1.0895616105125172,74
2019-07-26,gold,0.5248512212311941,3.8241790308680574,3.2993278096368632,0.52485122123119421,76
2019-07-27,gold,2.525011848331578,5.3955490420353023,2.8705371937037243,2.525011848331578,19
2019-07-28,gold,-2.0070777880040542,2.8692303177525118,4.876308105756566,-2.0070777880040542,20
2019-07-29,gold,2.0344732696538785,4.3319834361795,2.2975101665256221,2.0344732696538776,84
2019-07-30,gold,1.4389589464621355,3.9674165493107725,2.5284576028486376,1.4389589464621348,73
2019-07-31,gold,1.4821448249007012,4.0562096663326939,2.5740648414319938,1.4821448249007,124
2019-08-01,gold,1.9710132129838549,4.5999390340347146,2.6289258210508586,1.971013212983856,171
2019-08-02,gold,1.2512004660384741,4.2587302059553753,3.0075297399169,1.2512004660384752,100
2019-08-03,gold,0.94997415913163419,4.5378536121536746,3.5878794530220408,0.94997415913163374,25
2019-08-04,gold,0.90477288471527506,3.9888773331345444,3.084104448419271,0.9047728847152734,21
2019-08-05,gold,0.4444882789395464,3.97564093865245,3.5311526597129035,0.44448827893954634,150
2019-08-06,gold,0.16892000274967872,4.1383540251959126,3.9694340224462334,0.16892000274967911,156
2019-08-07,gold,-0.68314551957314962,3.3628067961968955,4.0459523157700428,-0.68314551957314729,380
2019-08-08,gold,0.10106230964374723,3.8736889830138814,3.7726266733701359,0.10106230964374552,230
2019-08-09,gold,0.65681728594277611,4.1255272613676528,3.4687099754248765,0.65681728594277633,173
2019-08-10,gold,1.5934050264927233,4.6440727259874528,3.0506676994947282,1.5934050264927246,52
2019-08-11,gold,-0.52045899291523123,3.5847189300289544,4.1051779229441863,-0.5204589929152319,35
2019-08-12,gold,-0.25419979123758363,3.5744168667048752,3.82861665794246,-0.25419979123758463,138
2019-08-13,gold,0.36329021784517551,4.1641267295845763,3.8008365117393996,0.36329021784517668,146
2019-08-14,gold,0.01313143744788894,3.463087843967033,3.4499564065191444,0.013131437447888583,141
2019-08-15,gold,0.0030004193698683485,3.8652678307989632,3.862267411429094,0.0030004193698691672,71
2019-08-16,gold,0.39688404257843424,3.8266289940137259,3.429744951435294,0.39688404257843191,88
2019-08-17,gold,1.1143197868478085,4.9105169072578967,3.7961971204100879,1.1143197868478087,53
2019-08-18,gold,0.018745551441720076,3.7802011073604125,3.7614555559186922,0.0187455514417203,25
2019-08-19,gold,1.2232895926759866,4.4631171166957282,3.2398275240197405,1.2232895926759877,76
2019-08-20,gold,0.090810792098120666,3.732701276518323,3.6418904844202022,0.090810792098120707,78
2019-08-21,gold,1.2019817849259651,4.3137716909393813,3.1117899060134158,1.2019817849259655,70
2019-08-22,gold,0.7685899123449853,3.8179139323504589,3.0493240200054745,0.76858991234498442,96
2019-08-22,silver,-0.8336303953896,2.8343433443246298,3.6679737397142285,-0.83363039538959871,2
2019-08-23,gold,0.14533177652516965,3.5476003394183193,3.402268562893151,0.14533177652516827,94
2019-08-24,gold,2.6329917520873365,4.6839812948221518,2.0509895427348148,2.6329917520873369,40
2019-08-25,gold,1.6461058201546968,5.0537309645423241,3.4076251443876284,1.6461058201546956,21
2019-08-26,gold,1.5390542520736246,4.6781015057848068,3.139047253711182,1.5390542520736248,178
2019-08-27,gold,1.0664195269460788,4.1958854591604258,3.1294659322143481,1.0664195269460777,109
2019-08-28,gold,0.79813878747988032,4.2848167303956677,3.486677942915787,0.79813878747988065,89
2019-08-29,gold,1.1227331705030243,4.430232727901986,3.3074995573989585,1.1227331705030275,151
2019-08-29,silver,6.45695364238411,7.11920529801325,0.662251655629139,6.4569536423841107,1
2019-08-30,gold,2.4614319440838979,5.0829181258857492,2.6214861818018558,2.4614319440838934,167
2019-08-31,gold,0.17047576255360214,4.0006094977026319,3.8301337351490292,0.17047576255360264,25
2019-09-01,gold,0.89475770229090368,4.2321471033098588,3.3373894010189553,0.89475770229090346,22
2019-09-02,gold,0.7212806319616748,4.2728581180846721,3.5515774861229987,0.72128063196167336,98
2019-09-03,gold,-0.87902600005835363,3.3805616531106168,4.2595876531689729,-0.87902600005835607,152
2019-09-04,gold,0.86500501317747713,4.2778004721257838,3.4127954589483078,0.865005013177476,96
2019-09-05,gold,0.41204397313951813,3.7844423731546151,3.3723984000150966,0.41204397313951846,102
2019-09-06,gold,0.95009121406999353,4.0304156108575038,3.08032439678751,0.95009121406999375,103
2019-09-07,gold,1.0550266657941738,4.29471525026312,3.2396885844689454,1.0550266657941743,29
