date,High,Low
2023-09-01,66061.21512440359,64372.4515790524
2023-09-04,66084.13563188279,64394.786155476606
2023-09-05,64940.83466016958,62831.75687075354
2023-09-06,63133.63813624433,61837.28538680103
2023-09-07,61867.283826579005,61278.71042286204
2023-09-08,61721.7375205108,61047.051182449664
2023-09-11,61769.77829903502,61195.858155996735
2023-09-12,61656.04062114187,61130.84190864506
2023-09-13,61137.857507194894,60884.39161750246
2023-09-14,60732.51733226931,60283.99355907055
2023-09-15,62003.576947195244,60733.28480223883
2023-09-18,62195.5982710423,62195.5982710423
2023-09-19,62093.86620570986,62093.86620570986
2023-09-20,62982.430015892765,62370.742414615735
2023-09-21,62630.2695930122,61524.27643368405
2023-09-22,63196.06517839763,62918.74887659382
2023-09-25,63116.39711768575,61873.3164937211
2023-09-26,61418.506711661525,61418.506711661525
2023-09-27,60145.43951360384,60145.43951360384
2023-09-28,60488.31702087378,59913.25633014225
2023-09-29,62633.41180171394,59365.58410045042
2023-10-02,59202.72434438272,56647.7327056899
2023-10-03,56653.28493908887,55601.97123487467
2023-10-04,56695.032184342104,55557.65451000206
2023-10-05,56412.51261174838,55804.88712939286
2023-10-06,57650.20734689575,56004.201182766876
2023-10-09,58204.80027004781,58204.80027004781
2023-10-10,58511.09041790452,58122.978127970266
2023-10-11,58723.07315660661,58723.07315660661
2023-10-12,59402.40646858527,58323.82287386902
2023-10-13,60839.907090402936,60165.30902511231
2023-10-16,60536.73463849896,60523.34461969186
2023-10-17,61201.261993520544,60631.0855125253
2023-10-18,61422.73401799432,60943.535893976026
2023-10-19,61249.90252553482,60936.792132837094
2023-10-20,63148.05504984712,62402.4661548888
2023-10-23,62158.1359319472,61708.80196407143
2023-10-24,61462.73448064173,61115.03630570407
2023-10-25,61186.3695364219,60392.016900130155
2023-10-26,61520.8949458933,60977.67235556023
2023-10-27,60941.33097903891,60941.33097903891
2023-10-30,63072.84692913326,61814.86626382115
2023-10-31,62380.69028911246,61138.695708533356
2023-11-01,61615.99196435355,60625.20671836326
2023-11-02,60896.91379000181,60896.91379000181
2023-11-03,62124.69023716286,62124.69023716286
2023-11-06,61933.35312641218,61933.35312641218
2023-11-07,60971.18590306458,60248.36489845621
2023-11-08,60884.79852554513,59787.05189597412
2023-11-09,61387.49253160191,60262.8359381532
2023-11-10,60611.72620267495,59526.501188523944
2023-11-13,59742.62192031487,58968.345429711146
2023-11-14,62062.778812419296,59638.135806999875
2023-11-15,62779.442048247955,62779.442048247955
2023-11-16,63945.582542239754,63089.22905795994
2023-11-17,64667.54246875661,63741.23269955468
2023-11-20,63183.32172021386,62864.440390765776
2023-11-21,63896.49678462897,63687.463022646254
2023-11-22,63412.513502950256,63412.513502950256
2023-11-23,63429.63762145502,63429.63762145502
2023-11-24,65217.45902999437,65032.49374133441
2023-11-27,66614.07580516636,66136.92201166754
2023-11-28,66801.51620989629,66801.51620989629
2023-11-29,67793.09122540984,66574.12853173818
2023-11-30,67901.63289100376,66936.39583085719
2023-12-01,68462.92923575576,67364.95192483603
2023-12-04,69511.15175073312,65531.048711609044
2023-12-05,66098.24676505086,64342.23801179931
2023-12-06,65246.98387179233,63998.57208076816
2023-12-07,64146.81434506249,63602.7681018186
2023-12-08,63846.26802556095,61580.88178961339
2023-12-11,61798.17179347915,61007.262205742976
2023-12-12,61085.86412384707,60933.05105343371
2023-12-13,63456.53186481487,60399.67465669365
2023-12-14,64846.146933387434,63667.368194606075
2023-12-15,64071.92862531515,63698.33300617175
2023-12-18,63641.14602971499,63611.771172097564
2023-12-19,64360.82979168206,64080.00783969193
2023-12-20,65212.73551331493,64089.53052525473
2023-12-21,65247.05643696565,65078.37892600079
2023-12-22,65697.1502704974,64601.08431932415
2023-12-25,65697.1502704974,64601.08431932415
2023-12-26,64956.079550714014,64434.50591394429
2023-12-27,65318.27607825485,64715.337122991165
2023-12-28,65300.44709905824,64177.34338579259
2023-12-29,63898.62456139203,63015.78842875163
2024-01-01,63917.82256180106,63034.72118576064
2024-01-02,64475.808689500635,63573.09406893192
2024-01-03,62297.92906474654,61400.884158288536
2024-01-04,61664.3703714937,60754.5897133842
2024-01-05,61822.087656620504,61134.93798015059
2024-01-08,61796.30169497544,61034.534662903985
2024-01-09,61834.875472877,61204.23438512363
2024-01-10,61403.459417750404,60869.51425554728
2024-01-11,61627.636664050195,60159.360532738996
2024-01-12,62329.62626105636,60850.03498843986
2024-01-15,62306.098556015706,60827.06578806434
2024-01-16,61252.239198227995,61252.239198227995
2024-01-17,61235.88436395976,60166.72982231472
2024-01-18,60574.56636006473,60368.794916427585
2024-01-19,60279.91935053837,60130.36191424185
2024-01-22,59190.284417270275,58554.66021909196
2024-01-23,59712.52781025729,59712.52781025729
2024-01-24,61234.116588640776,60819.8289334428
2024-01-25,61114.33924651485,60948.659068124194
2024-01-26,61034.16993851305,60807.02611429661
2024-01-29,62029.08695666824,61735.04526534235
2024-01-30,62193.75330091781,61632.609091802
2024-01-31,61542.358596853024,61542.358596853024
2024-02-01,61705.90143753952,60158.585422643475
2024-02-02,61733.51654765793,60133.85632828143
2024-02-05,60060.92057126062,59513.455730881404
2024-02-06,59961.09822571114,59640.66259298396
2024-02-07,59765.493303652445,59426.71777362588
2024-02-08,60182.28235737937,59475.507152261234
2024-02-09,60238.50714048705,59811.37876810947
2024-02-12,60643.71675737267,60443.570445032194
2024-02-13,58970.50221781509,58970.50221781509
2024-02-14,59611.09996483951,58740.864334224185
2024-02-15,61194.45111758263,60366.778905456034
2024-02-16,62559.48646604647,62559.48646604647
2024-02-19,62559.48646604647,62559.48646604647
2024-02-20,61753.67622130811,61636.30764046753
2024-02-21,61874.68542701524,60957.035779688544
2024-02-22,60638.84126970832,60638.84126970832
2024-02-23,61256.08174670217,61256.08174670217
2024-02-26,60220.52037805403,60012.63600379059
2024-02-27,60029.57004362722,60029.57004362722
2024-02-28,59992.645522208106,59312.731110637826
2024-02-29,60712.19519896137,59432.641899651826
2024-03-01,61971.844004694,60159.3333451027
2024-03-04,63774.73757926867,61482.78970865711
2024-03-05,64496.2484364739,63070.40207348495
2024-03-06,64636.47436840156,62833.6193394948
2024-03-07,65249.062789462456,64250.96370093544
2024-03-08,65222.44620457706,64676.81890591274
2024-03-11,65225.31573665537,64847.46473738171
2024-03-12,65214.567670276825,64386.91369809636
2024-03-13,66490.99650057909,64508.97528070579
2024-03-14,66518.83106678425,66236.56808710053
2024-03-15,67743.62391126416,66157.96657096632
2024-03-18,67295.51761322485,66884.99701339871
2024-03-19,67200.78870016686,66600.06549608373
2024-03-20,66669.19298648014,66669.19298648014
2024-03-21,68801.277034835,66432.59982633179
2024-03-22,66383.8072885688,66142.411216434
2024-03-25,66638.61197989288,66303.34022591021
2024-03-26,66007.5690268903,65560.3782718504
2024-03-27,66011.9584612664,65475.818682367695
2024-03-28,66795.8960976612,66192.55999992343
2024-03-29,66795.8960976612,66192.55999992343
2024-04-01,67962.34247693101,66527.74615260721
2024-04-02,69313.36058096115,67745.066123429
2024-04-03,72600.61199088214,70307.11015204611
2024-04-04,73160.42208105484,71872.67112692073
2024-04-05,73401.62400664148,70937.9428661038
2024-04-08,74814.34486233768,74230.40079415492
2024-04-09,75323.287408836,74709.87918700514
2024-04-10,74852.6224951361,74264.17625741585
2024-04-11,76270.2318460152,74892.74197437587
2024-04-12,79932.61531519725,75775.7408328756
2024-04-15,76869.99444840282,74506.29473211626
2024-04-16,76155.60223960542,75833.31018976138
2024-04-17,76571.90168695536,76034.74144022896
2024-04-18,76091.42112038987,76091.42112038987
2024-04-19,77309.74993570149,75718.36168715775
2024-04-22,72942.92960270795,72942.92960270795
2024-04-23,73444.54094501075,72707.68502179133
2024-04-24,73195.48058632853,72675.79308036307
2024-04-25,73248.09333903923,73248.09333903923
2024-04-26,72999.41437899838,72999.41437899838
2024-04-29,73641.90899994594,72353.70847581312
2024-04-30,72871.04182449315,70550.64530818818
2024-05-01,72280.8810435254,70510.40893367775
2024-05-02,71905.46622946179,69865.97488269392
2024-05-03,71846.3368196374,70169.87757871597
2024-05-06,73529.64592526364,72348.4504542721
2024-05-07,73691.67937734482,73248.64588696447
2024-05-08,73626.75764373396,73210.55786406556
2024-05-09,75715.46300943589,74104.49473072145
2024-05-10,76764.52068628909,75784.66290858998
2024-05-13,76119.63059289847,75287.13648800665
2024-05-14,76816.29022364657,75473.81751157237
2024-05-15,79231.61787913398,76804.79232123593
2024-05-16,80213.00592943268,79192.89629784429
2024-05-17,84676.11761870555,79732.99529227563
2024-05-20,86283.64380492113,83041.8090387068
2024-05-21,87050.49270982365,84117.56256384127
2024-05-22,85760.71176362285,83431.27902944942
2024-05-23,82226.39650698096,80673.43964854896
2024-05-24,81136.67917556514,81029.81248606283
2024-05-27,81178.0792763764,81071.15805800055
2024-05-28,85888.87633613832,84257.47580463487
2024-05-29,86288.63162477127,86288.63162477127
2024-05-30,85850.32830503638,83332.41277835099
2024-05-31,81818.69663852548,81300.79183588148
2024-06-03,81908.66002751807,79794.18013140964
2024-06-04,80549.40566489226,79139.55203263651
2024-06-05,80340.23755359754,79214.34810831654
2024-06-06,84058.55529199893,82018.8195996658
2024-06-07,84509.92551298259,78545.30636057383
2024-06-10,79926.9894005039,79151.05251087999
2024-06-11,79275.09058032904,78275.5883274639
2024-06-12,81052.44557417178,79908.2120983169
2024-06-13,78770.25097631082,77400.33298886551
2024-06-14,79360.77690621838,78944.3593526658
2024-06-17,78783.1676098232,78783.1676098232
2024-06-18,79126.8232995141,77651.82944479045
2024-06-19,79164.86244193687,77689.15950401017
2024-06-20,82766.74271841004,79335.16324529392
2024-06-21,81945.93595964403,79429.27375298092
2024-06-24,79165.67588856559,79136.15734390948
